,length,condition,lat,lon,intersection,model_type,id,road
981,274.0000000000009,NaN,21.254504617573197,92.1254921504393,,link,10981,N1
982,11.1,C,21.2538028,92.12659709,,bridge,10982,N1
983,447.9999999999791,NaN,21.25212825,92.128673195,,link,10983,N1
984,8.5,C,21.2504537,92.1307493,,bridge,10984,N1
985,546.0000000000491,NaN,21.24970909359795,92.1317951956466,,link,10985,N1
986,2.4,C,21.2489644871959,92.1328410912932,,bridge,10986,N1
987,449.99999999998863,NaN,21.2473453732646,92.13507264931326,,link,10987,N1
988,20.7,B,21.2457262593333,92.1373042073333,,bridge,10988,N1
989,3574.9999999999886,NaN,21.23830236897355,92.14903067668645,,link,10989,N1
990,2.0,A,21.2308784786138,92.1607571460396,,bridge,10990,N1
991,197.99999999997908,NaN,21.23009700594055,92.16105664554455,,link,10991,N1
992,11.3,C,21.2293155332673,92.1613561450495,,bridge,10992,N1
993,923.0000000000018,NaN,21.2254177545124,92.1615297020702,,link,10993,N1
994,2.2,B,21.2215199757575,92.1617032590909,,bridge,10994,N1
995,304.00000000003047,NaN,21.22024002887875,92.16189050854544,,link,10995,N1
996,10.9,C,21.218960082,92.162077758,,bridge,10996,N1
997,194.99999999999318,NaN,21.218168065125,92.162280874875,,link,10997,N1
998,2.1,C,21.21737604825,92.16248399175,,bridge,10998,N1
999,230.0000000000182,NaN,21.216693817194297,92.1630740740928,,link,10999,N1
1000,2.0,A,21.2160115861386,92.1636641564356,,bridge,11000,N1
1001,240.99999999998545,NaN,21.215473774701948,92.1646076797484,,link,11001,N1
1002,1.8,A,21.2149359632653,92.1655512030612,,bridge,11002,N1
1003,98.99999999998954,NaN,21.214683412244852,92.16597897397955,,link,11003,N1
1004,2.2,A,21.2144308612244,92.1664067448979,,bridge,11004,N1
1005,1055.9999999999832,NaN,21.210367794791303,92.16821238140415,,link,11005,N1
1006,6.4,A,21.2063047283582,92.1700180179104,,bridge,11006,N1
1007,240.0000000000091,NaN,21.205322857822352,92.17018737185839,,link,11007,N1
1008,2.2,A,21.2043409872865,92.1703567258064,,bridge,11008,N1
1009,278.00000000002,NaN,21.2031540802656,92.17037869677415,,link,11009,N1
1010,3.1,A,21.2019671732447,92.1704006677419,,bridge,11010,N1
1011,483.0000000000041,NaN,21.199799795914352,92.1704889661718,,link,11011,N1
1012,39.3,A,21.197632418584,92.1705772646017,,bridge,11012,N1
1013,296.9999999999686,NaN,21.196473974581252,92.1705423653587,,link,11013,N1
1014,3.0,A,21.1953155305785,92.1705074661157,,bridge,11014,N1
1015,612.0000000000232,NaN,21.1930443147145,92.1692888930195,,link,11015,N1
1016,9.4,A,21.1907730988505,92.1680703199233,,bridge,11016,N1
1017,324.0000000000123,NaN,21.1898325169307,92.16697383786101,,link,11017,N1
1018,15.4,D,21.1888919350109,92.1658773557987,,bridge,11018,N1
1019,940.9999999999741,NaN,21.1864331832422,92.16259000036,,link,11019,N1
1020,1.2,A,21.1839744314735,92.1593026449213,,bridge,11020,N1
1021,528.9999999999964,NaN,21.181840571101553,92.1585668505722,,link,11021,N1
1022,3.1,C,21.1797067107296,92.1578310562231,,bridge,11022,N1
1023,276.00000000001046,NaN,21.1785619337153,92.15743413378165,,link,11023,N1
1024,3.1,B,21.177417156701,92.1570372113402,,bridge,11024,N1
1025,242.00000000001864,NaN,21.176418983288748,92.1566449124602,,link,11025,N1
1026,48.8,C,21.1754208098765,92.1562526135802,,bridge,11026,N1
1027,351.99999999997544,NaN,21.1739518081297,92.15577332327945,,link,11027,N1
1028,9.4,A,21.1724828063829,92.1552940329787,,bridge,11028,N1
1029,250.0,NaN,21.1714275782943,92.15501640476094,,link,11029,N1
1030,21.5,A,21.1703723502057,92.1547387765432,,bridge,11030,N1
1031,213.00000000002228,NaN,21.1695968570383,92.15420058633609,,link,11031,N1
1032,9.4,B,21.1688213638709,92.153662396129,,bridge,11032,N1
1033,86.99999999998909,NaN,21.168527147389952,92.15340418897355,,link,11033,N1
1034,3.0,A,21.168232930909,92.1531459818181,,bridge,11034,N1
1035,225.9999999999991,NaN,21.16744913956515,92.15274181521735,,link,11035,N1
1036,9.3,B,21.1666653482213,92.1523376486166,,bridge,11036,N1
1037,130.9999999999718,NaN,21.1661189539525,92.15227292529639,,link,11037,N1
1038,3.0,C,21.1655725596837,92.1522082019762,,bridge,11038,N1
1039,69.00000000001683,NaN,21.16528018296685,92.15219913692559,,link,11039,N1
1040,4.6,A,21.16498780625,92.152190071875,,bridge,11040,N1
1041,346.00000000000364,NaN,21.163481775370748,92.15226076941204,,link,11041,N1
1042,1.25,C,21.1619757444915,92.1523314669491,,bridge,11042,N1
1043,204.00000000000773,NaN,21.1610901227087,92.15242859227084,,link,11043,N1
1044,3.0,A,21.1602045009259,92.1525257175926,,bridge,11044,N1
1045,201.99999999999818,NaN,21.15932898778685,92.1525226404864,,link,11045,N1
1046,3.0,C,21.1584534746478,92.1525195633802,,bridge,11046,N1
1047,723.0000000000132,NaN,21.1554583769465,92.1529670750863,,link,11047,N1
1048,9.4,C,21.1524632792452,92.1534145867924,,bridge,11048,N1
1049,365.99999999998545,NaN,21.151176964157898,92.15431510417685,,link,11049,N1
1050,15.2,C,21.1498906490706,92.1552156215613,,bridge,11050,N1
1051,336.9999999999891,NaN,21.148829161709997,92.1561291233271,,link,11051,N1
1052,57.6,A,21.1477676743494,92.1570426250929,,bridge,11052,N1
1053,658.0000000000155,NaN,21.14515696459405,92.15823592061095,,link,11053,N1
1054,3.3,B,21.1425462548387,92.159429216129,,bridge,11054,N1
1055,228.00000000000864,NaN,21.141705510503897,92.1599757222436,,link,11055,N1
1056,15.4,C,21.1408647661691,92.1605222283582,,bridge,11056,N1
1057,133.9999999999577,NaN,21.14053761061355,92.1610376616915,,link,11057,N1
1058,3.3,A,21.140210455058,92.1615530950248,,bridge,11058,N1
1059,271.000000000015,NaN,21.1395488195688,92.1625955012437,,link,11059,N1
1060,3.3,A,21.1388871840796,92.1636379074626,,bridge,11060,N1
1061,196.00000000002638,NaN,21.1384768398846,92.1644178537313,,link,11061,N1
1062,1.2,A,21.1380664956896,92.1651978,,bridge,11062,N1
1063,123.9999999999668,NaN,21.137993789308197,92.16577560975605,,link,11063,N1
1064,32.0,C,21.1379210829268,92.1663534195121,,bridge,11064,N1
1065,182.00000000001637,NaN,21.13776676970765,92.1672060624278,,link,11065,N1
1066,12.3,D,21.1376124564885,92.1680587053435,,bridge,11066,N1
1067,206.00000000001728,NaN,21.13747375315195,92.16903495894479,,link,11067,N1
1068,1.2,C,21.1373350498154,92.1700112125461,,bridge,11068,N1
1069,483.99999999998045,NaN,21.136973792876447,92.1722569961168,,link,11069,N1
1070,15.2,B,21.1366125359375,92.1745027796875,,bridge,11070,N1
1071,187.99999999998818,NaN,21.136326916795,92.1752798867921,,link,11071,N1
1072,4.8,A,21.1360412976525,92.1760569938967,,bridge,11072,N1
1073,259.9999999999909,NaN,21.13547810672095,92.1769974772115,,link,11073,N1
1074,1.3,C,21.1349149157894,92.1779379605263,,bridge,11074,N1
1075,167.00000000003,NaN,21.13457685910925,92.17854833876515,,link,11075,N1
1076,3.3,A,21.1342388024291,92.179158717004,,bridge,11076,N1
1077,673.0000000000018,NaN,21.1330678448927,92.18192522660544,,link,11077,N1
1078,4.7,B,21.1318968873563,92.1846917362069,,bridge,11078,N1
1079,325.999999999965,NaN,21.13093530448895,92.18575379422956,,link,11079,N1
1080,1.2,C,21.1299737216216,92.1868158522522,,bridge,11080,N1
1081,34.00000000004866,NaN,21.129870909909897,92.18693142672669,,link,11081,N1
1082,7.9,B,21.1297680981982,92.1870470012012,,bridge,11082,N1
1083,125.99999999997635,NaN,21.12938709009005,92.18747530660659,,link,11083,N1
1084,1.2,A,21.1290060819819,92.187903612012,,bridge,11084,N1
1085,112.99999999999955,NaN,21.12866438423415,92.18828772717714,,link,11085,N1
1086,1.2,A,21.1283226864864,92.1886718423423,,bridge,11086,N1
1087,76.99999999999818,NaN,21.12808984819815,92.18893358453451,,link,11087,N1
1088,1.2,B,21.1278570099099,92.1891953267267,,bridge,11088,N1
1089,391.00000000001955,NaN,21.12648034931695,92.19028139837815,,link,11089,N1
1090,6.4,A,21.125103688724,92.1913674700296,,bridge,11090,N1
1091,181.99999999995953,NaN,21.1244320913769,92.19176317904464,,link,11091,N1
1092,3.35,A,21.1237604940298,92.1921588880597,,bridge,11092,N1
1093,114.00000000003274,NaN,21.1233356509972,92.1924406188086,,link,11093,N1
1094,13.0,C,21.1229108079646,92.1927223495575,,bridge,11094,N1
1095,50.99999999998772,NaN,21.12272276238935,92.19284145486719,,link,11095,N1
1096,3.2,A,21.1225347168141,92.1929605601769,,bridge,11096,N1
1097,126.0000000000332,NaN,21.1220523042894,92.1932387630296,,link,11097,N1
1098,72.6,B,21.1215698917647,92.1935169658823,,bridge,11098,N1
1099,482.99999999994725,NaN,21.120015415053302,92.1949045974489,,link,11099,N1
1100,3.4,A,21.1184609383419,92.1962922290155,,bridge,11100,N1
1101,312.0000000000118,NaN,21.11721764224785,92.19668336066155,,link,11101,N1
1102,2.8,A,21.1159743461538,92.1970744923076,,bridge,11102,N1
1103,191.00000000003092,NaN,21.11526619787795,92.19754766193626,,link,11103,N1
1104,12.8,B,21.1145580496021,92.1980208315649,,bridge,11104,N1
1105,409.99999999996817,NaN,21.11322553224785,92.19930681684625,,link,11105,N1
1106,1.2,A,21.1118930148936,92.2005928021276,,bridge,11106,N1
1107,124.00000000002365,NaN,21.1113515828436,92.20134424820665,,link,11107,N1
1108,1.2,A,21.1108101507936,92.2020956942857,,bridge,11108,N1
1109,103.999999999985,NaN,21.11034702063485,92.20273767142855,,link,11109,N1
1110,1.2,A,21.1098838904761,92.2033796485714,,bridge,11110,N1
1111,192.99999999998363,NaN,21.10932761733105,92.2041087591694,,link,11111,N1
1112,2.8,A,21.108771344186,92.2048378697674,,bridge,11112,N1
1113,160.000000000025,NaN,21.108543939534847,92.20508592558136,,link,11113,N1
1114,2.8,A,21.1083165348837,92.2053339813953,,bridge,11114,N1
1115,214.999999999975,NaN,21.108074917441847,92.20572064297035,,link,11115,N1
1116,1.2,A,21.1078333,92.2061073045454,,bridge,11116,N1
1117,295.0000000000159,NaN,21.106563866666647,92.20675273227269,,link,11117,N1
1118,1.2,C,21.1052944333333,92.20739816,,bridge,11118,N1
1119,396.000000000015,NaN,21.10366200184105,92.20766880761624,,link,11119,N1
1120,34.2,A,21.1020295703488,92.2079394552325,,bridge,11120,N1
1121,188.99999999996453,NaN,21.1013034924471,92.20825875307075,,link,11121,N1
1122,3.0,A,21.1005774145454,92.208578050909,,bridge,11122,N1
1123,231.0000000000514,NaN,21.099724223062147,92.2091179833492,,link,11123,N1
1124,1.2,A,21.0988710315789,92.2096579157894,,bridge,11124,N1
1125,478.999999999985,NaN,21.096951148746797,92.21055900664155,,link,11125,N1
1126,2.7,A,21.0950312659147,92.2114600974937,,bridge,11126,N1
1127,69.00000000001683,NaN,21.09473824072675,92.21156818020046,,link,11127,N1
1128,2.7,A,21.0944452155388,92.2116762629072,,bridge,11128,N1
1129,243.99999999997135,NaN,21.093413973275702,92.21199370518775,,link,11129,N1
1130,4.2,A,21.0923827310126,92.2123111474683,,bridge,11130,N1
1131,221.00000000000364,NaN,21.09145437742115,92.2125978688405,,link,11131,N1
1132,2.7,A,21.0905260238297,92.2128845902127,,bridge,11132,N1
1133,209.00000000000318,NaN,21.089696528966847,92.21329007863235,,link,11133,N1
1134,1.2,A,21.088867034104,92.213695567052,,bridge,11134,N1
1135,245.00000000000455,NaN,21.08791309190745,92.21426597095375,,link,11135,N1
1136,2.8,A,21.0869591497109,92.2148363748555,,bridge,11136,N1
1137,58.99999999996908,NaN,21.08672942485545,92.21497373742775,,link,11137,N1
1138,1.2,A,21.0864997,92.2151111,,bridge,11138,N1
1139,254.0000000000191,NaN,21.08545610197625,92.21551547272725,,link,11139,N1
1140,14.0,A,21.0844125039525,92.2159198454545,,bridge,11140,N1
1141,262.9999999999768,NaN,21.0833272249492,92.2162605315861,,link,11141,N1
1142,1.2,A,21.0822419459459,92.2166012177177,,bridge,11142,N1
1143,224.00000000004638,NaN,21.081342465830048,92.2170026445731,,link,11143,N1
1144,1.0,A,21.0804429857142,92.2174040714285,,bridge,11144,N1
1145,161.00000000000136,NaN,21.079833665845598,92.21776368322381,,link,11145,N1
1146,1.0,A,21.079224345977,92.2181232950191,,bridge,11146,N1
1147,298.0000000000018,NaN,21.0782534554885,92.2190266821249,,link,11147,N1
1148,3.0,A,21.077282565,92.2199300692307,,bridge,11148,N1
1149,245.9999999999809,NaN,21.0764998626158,92.220682733264,,link,11149,N1
1150,6.1,C,21.0757171602316,92.2214353972973,,bridge,11150,N1
1151,202.99999999997453,NaN,21.07494747258155,92.2218421709089,,link,11151,N1
1152,5.8,A,21.0741777849315,92.2222489445205,,bridge,11152,N1
1153,258.0000000000382,NaN,21.07333536581735,92.22288087665585,,link,11153,N1
1154,1.3,A,21.0724929467032,92.2235128087912,,bridge,11154,N1
1155,181.99999999995953,NaN,21.0718624111721,92.22390258869045,,link,11155,N1
1156,5.8,B,21.071231875641,92.2242923685897,,bridge,11156,N1
1157,207.00000000005048,NaN,21.07038410448715,92.22443056762815,,link,11157,N1
1158,7.5,C,21.0695363333333,92.2245687666666,,bridge,11158,N1
1159,527.9999999999632,NaN,21.06728809080455,92.22455165823749,,link,11159,N1
1160,1.2,A,21.0650398482758,92.2245345498084,,bridge,11160,N1
1161,639.9999999999864,NaN,21.06245675502025,92.22545837956105,,link,11161,N1
1162,30.9,B,21.0598736617647,92.2263822093137,,bridge,11162,N1
1163,212.00000000004593,NaN,21.058931712461252,92.22644562746385,,link,11163,N1
1164,1.2,C,21.0579897631578,92.226509045614,,bridge,11164,N1
1165,188.99999999996453,NaN,21.057142057937547,92.22657716438304,,link,11165,N1
1166,9.4,B,21.0562943527173,92.2266452831521,,bridge,11166,N1
1167,274.0000000000009,NaN,21.05529055621975,92.2270519906501,,link,11167,N1
1168,11.8,B,21.0542867597222,92.2274586981481,,bridge,11168,N1
1169,420.99999999999227,NaN,21.0531137094907,92.22857759660491,,link,11169,N1
1170,2.8,C,21.0519406592592,92.2296964950617,,bridge,11170,N1
1171,477.0000000000323,NaN,21.051394632804197,92.23160481604936,,link,11171,N1
1172,1.2,C,21.0508486063492,92.233513137037,,bridge,11172,N1
1173,544.9999999999591,NaN,21.048654227190298,92.2343168882035,,link,11173,N1
1174,31.7,C,21.0464598480314,92.23512063937,,bridge,11174,N1
1175,501.0000000000332,NaN,21.0443625246454,92.2359379228336,,link,11175,N1
1176,1.2,C,21.0422652012594,92.2367552062972,,bridge,11176,N1
1177,228.00000000000864,NaN,21.041353026370402,92.23720466351895,,link,11177,N1
1178,1.2,C,21.0404408514814,92.2376541207407,,bridge,11178,N1
1179,343.9999999999941,NaN,21.039042905555497,92.23835307777776,,link,11179,N1
1180,6.2,A,21.0376449596296,92.2390520348148,,bridge,11180,N1
1181,449.0000000000123,NaN,21.035837902693,92.23987920338524,,link,11181,N1
1182,32.1,B,21.0340308457564,92.2407063719557,,bridge,11182,N1
1183,695.9999999999695,NaN,21.03099265691775,92.24114609826594,,link,11183,N1
1184,4.4,A,21.0279544680791,92.2415858245762,,bridge,11184,N1
1185,252.9999999999859,NaN,21.0268071699247,92.2416949972163,,link,11185,N1
1186,2.9,A,21.0256598717703,92.2418041698564,,bridge,11186,N1
1187,689.0000000000214,NaN,21.022734309438853,92.24230909877114,,link,11187,N1
1188,2.8,A,21.0198087471074,92.2428140276859,,bridge,11188,N1
1189,307.9999999999927,NaN,21.018575251573,92.24332625200715,,link,11189,N1
1190,2.8,A,21.0173417560386,92.2438384763284,,bridge,11190,N1
1191,187.00000000001182,NaN,21.016635395206798,92.2442975881642,,link,11191,N1
1192,1.9,A,21.015929034375,92.2447567,,bridge,11192,N1
1193,862.9999999999995,NaN,21.0128488406052,92.2471472120253,,link,11193,N1
1194,45.6,B,21.0097686468354,92.2495377240506,,bridge,11194,N1
1195,540.0000000000205,NaN,21.0077969715309,92.25090878148279,,link,11195,N1
1196,2.8,B,21.0058252962264,92.252279838915,,bridge,11196,N1
1197,750.9999999999764,NaN,21.002615596427802,92.2530006327159,,link,11197,N1
1198,12.5,C,20.9994058966292,92.2537214265168,,bridge,11198,N1
1199,1163.000000000011,NaN,20.9943820795814,92.25414632963304,,link,11199,N1
1200,29.9,C,20.9893582625336,92.2545712327493,,bridge,11200,N1
1201,956.9999999999936,NaN,20.98534499073985,92.2533423579105,,link,11201,N1
1202,1.2,C,20.9813317189461,92.2521134830717,,bridge,11202,N1
1203,274.99999999997726,NaN,20.98017984815015,92.2516681649663,,link,11203,N1
1204,36.6,A,20.9790279773542,92.2512228468609,,bridge,11204,N1
1205,374.00000000002365,NaN,20.97748259947845,92.25060635618306,,link,11205,N1
1206,2.8,A,20.9759372216027,92.2499898655052,,bridge,11206,N1
1207,317.0000000000073,NaN,20.97460769930305,92.24968299036,,link,11207,N1
1208,30.4,B,20.9732781770034,92.2493761152148,,bridge,11208,N1
1209,491.9999999999618,NaN,20.971217629881,92.2490145081821,,link,11209,N1
1210,1.2,A,20.9691570827586,92.2486529011494,,bridge,11210,N1
1211,161.00000000000136,NaN,20.9685052489423,92.24881249805365,,link,11211,N1
1212,8.8,B,20.967853415126,92.2489720949579,,bridge,11212,N1
1213,337.00000000004593,NaN,20.9667110050407,92.2499222439181,,link,11213,N1
1214,1.2,A,20.9655685949554,92.2508723928783,,bridge,11214,N1
1215,89.99999999997499,NaN,20.96526824332335,92.2511506317507,,link,11215,N1
1216,1.2,A,20.9649678916913,92.2514288706231,,bridge,11216,N1
1217,100.00000000002274,NaN,20.964578586867297,92.25165532045085,,link,11217,N1
1218,1.2,A,20.9641892820433,92.2518817702786,,bridge,11218,N1
1219,344.99999999997044,NaN,20.96280621334305,92.25256788156784,,link,11219,N1
1220,9.2,A,20.9614231446428,92.2532539928571,,bridge,11220,N1
1221,175.00000000001137,NaN,20.960684070003502,92.25348636596495,,link,11221,N1
1222,41.75,B,20.9599449953642,92.2537187390728,,bridge,11222,N1
1223,338.0000000000223,NaN,20.95852250415265,92.25418569894815,,link,11223,N1
1224,1.2,A,20.9571000129411,92.2546526588235,,bridge,11224,N1
1225,260.99999999996726,NaN,20.9560194276015,92.25509195589984,,link,11225,N1
1226,7.5,A,20.9549388422619,92.2555312529762,,bridge,11226,N1
1227,746.0000000000377,NaN,20.952041987266398,92.256976070512,,link,11227,N1
1228,35.5,A,20.9491451322709,92.2584208880478,,bridge,11228,N1
1229,152.99999999996317,NaN,20.9486494096137,92.2588421081543,,link,11229,N1
1230,1.5,A,20.9481536869565,92.2592633282608,,bridge,11230,N1
1231,160.000000000025,NaN,20.94762423969035,92.25952581791825,,link,11231,N1
1232,2.7,A,20.9470947924242,92.2597883075757,,bridge,11232,N1
1233,183.99999999996908,NaN,20.94647279246875,92.26006080378785,,link,11233,N1
1234,1.2,A,20.9458507925133,92.2603333,,bridge,11234,N1
1235,384.9999999999909,NaN,20.9443196576928,92.260465056117,,link,11235,N1
1236,38.6,C,20.9427885228723,92.260596812234,,bridge,11236,N1
1237,656.0000000000059,NaN,20.940046891436147,92.26148589111699,,link,11237,N1
1238,51.0,B,20.93730526,92.26237497,,bridge,11238,N1
1239,576.9999999999982,NaN,20.93486564597935,92.262994185,,link,11239,N1
1240,13.5,A,20.9324260319587,92.2636134,,bridge,11240,N1
1241,63.00000000004502,NaN,20.93215090219065,92.26366301249999,,link,11241,N1
1242,13.5,A,20.9318757724226,92.263712625,,bridge,11242,N1
1243,168.99999999998272,NaN,20.931137725901998,92.26384571249994,,link,11243,N1
1244,2.7,A,20.9303996793814,92.2639787999999,,bridge,11244,N1
1245,257.000000000005,NaN,20.9292685334407,92.26413999843746,,link,11245,N1
1246,34.8,C,20.9281373875,92.264301196875,,bridge,11246,N1
1247,322.00000000000273,NaN,20.92676320779195,92.26462317770255,,link,11247,N1
1248,2.7,D,20.9253890280839,92.2649451585301,,bridge,11248,N1
1249,577.9999999999745,NaN,20.9231583368721,92.2661989832273,,link,11249,N1
1250,37.6,B,20.9209276456603,92.2674528079245,,bridge,11250,N1
1251,269.00000000000546,NaN,20.9199079228301,92.26808022896225,,link,11251,N1
1252,1.2,A,20.9188881999999,92.26870765,,bridge,11252,N1
1253,110.99999999999,NaN,20.91844216999995,92.26890427214285,,link,11253,N1
1254,6.0,A,20.91799614,92.2691008942857,,bridge,11254,N1
1255,168.00000000000637,NaN,20.917351319019602,92.26947901871145,,link,11255,N1
1256,6.0,A,20.9167064980392,92.2698571431372,,bridge,11256,N1
1257,175.00000000001137,NaN,20.91603861022645,92.27029055691341,,link,11257,N1
1258,1.2,B,20.9153707224137,92.2707239706896,,bridge,11258,N1
1259,96.00000000000364,NaN,20.91500290172405,92.27096533620684,,link,11259,N1
1260,2.8,A,20.9146350810344,92.2712067017241,,bridge,11260,N1
1261,293.00000000000637,NaN,20.913655118483298,92.271963911879,,link,11261,N1
1262,33.7,A,20.9126751559322,92.2727211220339,,bridge,11262,N1
1263,144.00000000000546,NaN,20.91214972729345,92.27303176146535,,link,11263,N1
1264,1.3,A,20.9116242986547,92.2733424008968,,bridge,11264,N1
1265,159.99999999996817,NaN,20.9110263973094,92.27374100179364,,link,11265,N1
1266,29.3,A,20.9104284959641,92.2741396026905,,bridge,11266,N1
1267,81.00000000001728,NaN,20.91012580840805,92.27434139439455,,link,11267,N1
1268,10.6,A,20.909823120852,92.2745431860986,,bridge,11268,N1
1269,48.99999999997817,NaN,20.909640013565,92.27466525762324,,link,11269,N1
1270,10.6,A,20.909456906278,92.2747873291479,,bridge,11270,N1
1271,192.00000000000728,NaN,20.9087445170045,92.275238957221,,link,11271,N1
1272,30.0,A,20.908032127731,92.2756905852941,,bridge,11272,N1
1273,76.99999999999818,NaN,20.907740045378098,92.2758748191176,,link,11273,N1
1274,2.8,A,20.9074479630252,92.2760590529411,,bridge,11274,N1
1275,210.00000000003638,NaN,20.9067125554963,92.2765723057388,,link,11275,N1
1276,2.8,A,20.9059771479674,92.2770855585365,,bridge,11276,N1
1277,88.99999999999864,NaN,20.90564114247685,92.27732972721344,,link,11277,N1
1278,2.8,A,20.9053051369863,92.2775738958904,,bridge,11278,N1
1279,99.9999999999659,NaN,20.90493849607045,92.27782536701736,,link,11279,N1
1280,17.5,A,20.9045718551546,92.2780768381443,,bridge,11280,N1
1281,122.99999999999045,NaN,20.90413155953605,92.27838503556694,,link,11281,N1
1282,8.3,A,20.9036912639175,92.2786932329896,,bridge,11282,N1
1283,72.00000000000273,NaN,20.90344701885195,92.278868945621,,link,11283,N1
1284,6.1,A,20.9032027737864,92.2790446582524,,bridge,11284,N1
1285,189.99999999999773,NaN,20.902543853291903,92.2794591239815,,link,11285,N1
1286,23.0,A,20.9018849327974,92.2798735897106,,bridge,11286,N1
1287,816.0000000000309,NaN,20.89949189354155,92.2824671781886,,link,11287,N1
1288,15.1,A,20.8970988542857,92.2850607666666,,bridge,11288,N1
1289,385.99999999996726,NaN,20.896094234285698,92.286506572619,,link,11289,N1
1290,9.0,A,20.8950896142857,92.2879523785714,,bridge,11290,N1
1291,462.00000000004593,NaN,20.89368036416035,92.28946820595235,,link,11291,N1
1292,9.0,A,20.892271114035,92.2909840333333,,bridge,11292,N1
1293,585.9999999999559,NaN,20.891214783297798,92.29335105669361,,link,11293,N1
1294,37.3,B,20.8901584525606,92.2957180800539,,bridge,11294,N1
1295,882.000000000005,NaN,20.8873625883056,92.2972169845417,,link,11295,N1
1296,1.5,A,20.8845667240506,92.2987158890295,,bridge,11296,N1
1297,185.00000000000227,NaN,20.88381858639235,92.2984394233122,,link,11297,N1
1298,1.5,C,20.8830704487341,92.2981629575949,,bridge,11298,N1
1299,247.0000000000141,NaN,20.88202783585195,92.29797017879744,,link,11299,N1
1300,35.9,C,20.8809852229698,92.2977774,,bridge,11300,N1
1301,2388.0000000000337,NaN,20.8719509614849,92.2979302,,link,11301,N1
1302,4.0,,20.8629167,92.298083,,sink,11302,N1
